FHRS_ID,BUSINESS_NAME,BUSINESS_TYPE,LOCAL_AUTHORITY_NAME,LATITUDE,LONGITUDE,RATING_VALUE,INCOME_DECILE,PREDICTED_RATING,RISK_SCORE
1768270,Viera Gray House,Caring Premises,Richmond-Upon-Thames,,,5,10,pass,0.099
1768271,Martha Money,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,,,5,,,
1768272,Kim's Cakes London,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,,,5,,,
1768273,Caffe Nero,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,51.44628,-0.32888,5,9,pass,0.273
1768275,Tesco Esso Express,Retailers - other,Richmond-Upon-Thames,51.48479,-0.23445,5,6,fail,0.4
1768276,Pizza 2 Night,Takeaway/sandwich shop,Richmond-Upon-Thames,,,3,9,fail,0.339
1768277,Sainsbury's,Retailers - supermarkets/hypermarkets,Richmond-Upon-Thames,51.43131,-0.30736,5,7,pass,0.136
1768278,Save the Children,Retailers - other,Richmond-Upon-Thames,51.42738,-0.32947,5,10,pass,0.323
1768279,Richmond Hill Hotel,Hotel/bed & breakfast/guest house,Richmond-Upon-Thames,,,5,10,pass,0.134
1768280,Cafe Nova Bistro,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,51.45639,-0.30843,5,10,pass,0.257
1768281,Little Bears Playcafe Ltd,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,51.42709,-0.35557,5,7,pass,0.307
1768283,Nature's Perk,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,,,3,8,pass,0.29
1768284,Culinary Cravings Limited,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,,,5,,,
1768285,Jawbone Brewing Ltd,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,51.43945,-0.33184,5,10,pass,0.257
1768287,SoBe Burgers,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,51.4679,-0.2664,5,8,pass,0.29
1768288,Save the Children,Retailers - other,Richmond-Upon-Thames,51.47474,-0.24093,5,10,pass,0.323
1768289,Black Sheep Coffee,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,51.46334,-0.3024,5,9,pass,0.273
1768290,Long Black Richmond,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,51.45684,-0.30309,5,10,pass,0.257
1768291,Amathus Drinks,Retailers - other,Richmond-Upon-Thames,51.46472,-0.26771,Exempt,8,fail,0.361
1768293,The Cow and Chicken Ltd,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,,,5,9,pass,0.273
1768295,Andrea Torres,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,,,5,,,
1768297,KKB Krafts,Restaurant/Cafe/Canteen,Richmond-Upon-Thames,,,4,,,
1768303,Cakes by rashi,Takeaway/sandwich shop,Southwark,51.48472,-0.06229,5,3,fail,0.402
1768304,Dt doubles ltd,Restaurant/Cafe/Canteen,Southwark,,,5,,,
1768307,Bibi's,Restaurant/Cafe/Canteen,Southwark,51.50618,-0.10027,3,5,pass,0.294
1768308,Fresh & favourite limited,Takeaway/sandwich shop,Southwark,51.46189,-0.06862,5,7,pass,0.325
1768309,El vacilon de la esquina londres,Other catering premises,Southwark,51.47355,-0.08878,3,6,pass,0.185
1768310,The meeting house,Other catering premises,Southwark,51.4768,-0.05999,3,4,pass,0.211
1768316,Oxley garden cafe,Takeaway/sandwich shop,Southwark,,,5,,,
1768317,Homeland hunan ltd,Restaurant/Cafe/Canteen,Southwark,51.48493,-0.06003,5,3,pass,0.329
1768318,Angry crab shack,Restaurant/Cafe/Canteen,Southwark,51.5068,-0.09251,5,3,pass,0.329
1768322,Jusu brothers wth,Takeaway/sandwich shop,Southwark,51.49082,-0.09679,4,6,fail,0.344
1768325,Maopao mini pot,Restaurant/Cafe/Canteen,Southwark,51.49792,-0.1042,5,5,pass,0.294
1768329,Oriental Snacks & Groceries - Colliers Wood,Restaurant/Cafe/Canteen,Merton,,,5,,,
1768330,Save The Children,Restaurant/Cafe/Canteen,Merton,51.42536,-0.22023,5,8,pass,0.19
1768331,Ruchulu LTD,Takeaway/sandwich shop,Merton,51.40209,-0.19561,5,7,pass,0.259
1768333,Little Forest Folk Wimbledon Village,School/college/university,Merton,,,5,8,pass,0.045
1768334,Starbucks Coffee Company,Restaurant/Cafe/Canteen,Merton,51.41547,-0.192,5,9,pass,0.178
1768336,Pet's Cafe Tennis Cafe,Restaurant/Cafe/Canteen,Merton,51.42524,-0.21687,5,10,pass,0.166
1768340,Tiney To Ten,Caring Premises,Merton,,,5,,,
1768342,Shake Shack,Manufacturers/packers,Merton,51.43235,-0.19114,5,9,pass,0.127
1768426,LEMON FOOD,Restaurant/Cafe/Canteen,Camden,51.52507,-0.13685,AwaitingInspection,6,fail,0.403
1768427,PERSIAN FLAVOUR LTD,Retailers - other,Camden,51.52045,-0.10974,AwaitingInspection,4,fail,0.524
1768428,INK SOFT SERVE,Takeaway/sandwich shop,Camden,51.54148,-0.14593,1,8,fail,0.438
1768430,ROUSONG,Takeaway/sandwich shop,Camden,,,AwaitingInspection,,,
1768431,LITTLE WAITROSE HOLBORN,Retailers - supermarkets/hypermarkets,Camden,51.51743,-0.11875,5,6,pass,0.194
1768432,TOTO'S DELICATESSEN,Restaurant/Cafe/Canteen,Camden,51.52254,-0.14097,AwaitingInspection,8,fail,0.363
1768433,Tropical Food & Drinks Ltd UK,Retailers - other,Camden,51.5149,-0.12362,AwaitingInspection,5,fail,0.503
1768434,LOAF,Restaurant/Cafe/Canteen,Camden,51.52187,-0.11224,0,1,fail,0.505
1768436,MADRE,Takeaway/sandwich shop,Camden,,,AwaitingInspection,,,
1768437,COMP,Restaurant/Cafe/Canteen,Camden,51.52137,-0.11017,4,4,fail,0.443
1768438,Domino's Pizza,Takeaway/sandwich shop,Camden,51.51587,-0.12479,5,4,fail,0.521
1768440,YAKI YA!,Restaurant/Cafe/Canteen,Camden,51.54911,-0.18116,5,9,fail,0.344
1768441,VP LABORATORY LTD,Retailers - other,Camden,51.5185,-0.11237,AwaitingInspection,6,fail,0.483
1768442,MADRE,Takeaway/sandwich shop,Camden,51.54673,-0.14456,AwaitingInspection,6,fail,0.48
1768443,A and A Distribution Ltd /Candy Paradise,Retailers - other,Camden,51.52007,-0.10808,AwaitingInspection,4,fail,0.524
1768445,FIENA CAFE,Restaurant/Cafe/Canteen,Camden,51.52692,-0.12458,4,2,fail,0.484
1768446,THE SALAD PROJECT,Restaurant/Cafe/Canteen,Camden,51.5177,-0.13218,5,9,fail,0.344
1768447,The Holmes Cafe,Restaurant/Cafe/Canteen,Camden,51.54954,-0.14463,5,3,fail,0.464
1768448,Sushi Serenade,Restaurant/Cafe/Canteen,Camden,51.53774,-0.14529,3,4,fail,0.443
1768449,Ro Vietnamese,Retailers - other,Camden,51.52071,-0.10986,AwaitingInspection,4,fail,0.524
1768450,GNOCCHI BAR,Restaurant/Cafe/Canteen,Camden,51.54109,-0.14664,5,8,fail,0.363
1768451,GNOCCHI BAR,Restaurant/Cafe/Canteen,Camden,,,5,2,fail,0.484
1768452,PASTA EVANGELISTS,Takeaway/sandwich shop,Camden,51.55027,-0.1431,5,3,fail,0.542
1768453,Gure Cafe,Restaurant/Cafe/Canteen,Camden,51.55002,-0.15108,3,1,fail,0.505
1768455,Grano Tenero Pizzeria Napoletana,Restaurant/Cafe/Canteen,Camden,51.54003,-0.14323,4,4,fail,0.443
1768456,TRUEDAN,Restaurant/Cafe/Canteen,Camden,51.51679,-0.1205,5,5,fail,0.423
1768458,Dohoblue AG,Retailers - other,Camden,51.5149,-0.12362,AwaitingInspection,5,fail,0.503
1768459,MOMENT,Takeaway/sandwich shop,Camden,,,AwaitingInspection,9,fail,0.418
1768460,BIRYANI WALI LTD,Restaurant/Cafe/Canteen,Camden,51.52628,-0.12541,3,9,fail,0.344
1768461,Proton Beam Hospital - MEDIREST,Restaurant/Cafe/Canteen,Camden,51.52489,-0.13689,5,6,fail,0.403
1768463,Wellspring and Cafe - Medirest,Restaurant/Cafe/Canteen,Camden,51.52216,-0.12199,5,6,fail,0.403
1768564,Balveen's Wines & Spirits,Retailers - other,Hillingdon,51.51096,-0.41325,4,2,fail,0.536
1768565,Karachi Wala,Restaurant/Cafe/Canteen,Hillingdon,51.50069,-0.42137,1,2,fail,0.455
1768679,ClueQuest,Restaurant/Cafe/Canteen,Islington,51.53628,-0.11703,5,,,
1768680,Nathalie's Kitchen,Restaurant/Cafe/Canteen,Islington,51.56611,-0.13457,5,5,fail,0.373
1768681,Honore crepes(HCA),Other catering premises,Islington,,,5,,,
1768682,Wuji Restaurant,Restaurant/Cafe/Canteen,Islington,51.55131,-0.11365,3,7,fail,0.335
1768684,Ikoi Japanese Cafe,Restaurant/Cafe/Canteen,Islington,51.53327,-0.11881,5,5,fail,0.373
1768687,Gurbuz Street Food,Restaurant/Cafe/Canteen,Islington,51.52585,-0.10977,4,3,fail,0.412
1768688,Chayan,Restaurant/Cafe/Canteen,Islington,51.5315,-0.1207,5,5,fail,0.373
1768689,Homespun Pizza (HCA),Other catering premises,Islington,,,5,,,
1768902,Initiatives of Change,Restaurant/Cafe/Canteen,Westminster,51.49445,-0.1374,5,4,fail,0.349
1768905,Wemash,Retailers - other,Westminster,,,5,,,
1768906,Farm Girl,Restaurant/Cafe/Canteen,Westminster,,,5,3,fail,0.369
1768907,Olea Social,Restaurant/Cafe/Canteen,Westminster,51.51276,-0.12689,3,4,fail,0.349
1768909,BIJA,Restaurant/Cafe/Canteen,Westminster,51.50927,-0.13312,5,10,pass,0.246
1768910,The Duke Of York,Pub/bar/nightclub,Westminster,51.4967,-0.14269,5,10,pass,0.175
1768911,Melissa food centre,Retailers - other,Westminster,51.52311,-0.175,5,1,fail,0.488
1768912,City Accessories,Retailers - other,Westminster,51.51408,-0.15037,Exempt,5,fail,0.406
1768913,REFILL,Retailers - other,Westminster,51.51135,-0.13613,5,5,fail,0.406
1768914,Mykonoss,Restaurant/Cafe/Canteen,Westminster,51.49326,-0.14081,5,5,pass,0.331
1768915,K-Eats,Takeaway/sandwich shop,Westminster,51.51379,-0.14959,5,5,fail,0.403
1768917,Buns from home,Retailers - other,Westminster,51.50748,-0.12291,5,10,pass,0.311
1768918,Carnaby Fish Bar,Restaurant/Cafe/Canteen,Westminster,51.51296,-0.13932,4,5,pass,0.331
1768919,Dave's Hot Chicken,Restaurant/Cafe/Canteen,Westminster,51.51129,-0.13307,5,10,pass,0.246
1768921,MAJANG DONG,Restaurant/Cafe/Canteen,Westminster,51.51382,-0.13144,4,6,pass,0.313
1768923,Avobar,Restaurant/Cafe/Canteen,Westminster,51.5195,-0.15498,4,7,pass,0.295
1768924,Rose Bakery,Restaurant/Cafe/Canteen,Westminster,51.50912,-0.13181,4,10,pass,0.246
1768925,Kensal House Nursery,Caring Premises,Westminster,51.52704,-0.21453,5,3,pass,0.157
1768926,Jaykur,Restaurant/Cafe/Canteen,Westminster,51.52464,-0.20292,1,1,fail,0.408
1768927,Babbo Restaurant,Restaurant/Cafe/Canteen,Westminster,51.53288,-0.17019,5,6,pass,0.313
1768928,Ralph Lauren Retail Services,Restaurant/Cafe/Canteen,Westminster,51.51256,-0.14448,Exempt,5,pass,0.331
1768930,Below Stone Nest,Pub/bar/nightclub,Westminster,51.51295,-0.1293,5,4,pass,0.259
1768932,AngloThai,Restaurant/Cafe/Canteen,Westminster,51.51512,-0.16111,5,5,pass,0.331
1768934,Lock 17 Wholefoods,Retailers - supermarkets/hypermarkets,Haringey,51.58796,-0.05588,5,3,pass,0.108
1768935,Lussmanns Sustainable Kitchen,Restaurant/Cafe/Canteen,Haringey,51.57044,-0.1456,5,9,pass,0.171
1768936,Northern Star Restaurant &Coffee Bar,Restaurant/Cafe/Canteen,Haringey,51.59827,-0.09273,2,2,pass,0.27
1768940,Saffron Cuisine @,Restaurant/Cafe/Canteen,Haringey,51.60076,-0.13705,4,9,pass,0.171
1768958,Jungle Monkeyz Adventure,Other catering premises,Hammersmith and Fulham,51.50377,-0.21881,5,2,pass,0.198
1768961,River Greens,Retailers - supermarkets/hypermarkets,Hammersmith and Fulham,51.49327,-0.23997,5,5,pass,0.104
1768966,L AMI JAC,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49963,-0.2224,5,3,pass,0.277
1768967,London Convenience Store,Retailers - other,Hammersmith and Fulham,51.47335,-0.2054,Exempt,7,pass,0.275
1768968,Pret A Manger,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47623,-0.2006,5,9,pass,0.189
1768970,Dorota Trawinska,Other catering premises,Hammersmith and Fulham,51.48076,-0.18879,5,3,pass,0.185
1768973,Chaat Fusion,Other catering premises,Hammersmith and Fulham,51.48492,-0.20191,4,4,pass,0.173
1768974,Gateway Coffee,Other catering premises,Hammersmith and Fulham,51.5128,-0.22651,5,5,pass,0.161
1768975,Oriental King,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49368,-0.2396,5,5,pass,0.245
1768977,Grabinsky's Catering,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.51,-0.22658,5,3,pass,0.277
1768979,CUPP Woolwich,Restaurant/Cafe/Canteen,Greenwich,51.49137,0.0672,5,3,pass,0.275
1768980,Tasty snack bar,Restaurant/Cafe/Canteen,Greenwich,51.49313,0.03662,4,3,pass,0.275
1768981,PERFECT FRIED CHICKEN,Takeaway/sandwich shop,Greenwich,51.45579,0.04102,2,2,fail,0.361
1768982,CBs Bitez @ CQ Lounge,Restaurant/Cafe/Canteen,Greenwich,51.4932,0.04478,4,3,pass,0.275
1768984,The Gunnery Cafe,Restaurant/Cafe/Canteen,Greenwich,51.49224,0.074,5,3,pass,0.275
1768985,Kailash Kitchen,Other catering premises,Greenwich,51.48858,0.06784,5,3,pass,0.183
1768989,Yasmin's Macarons,Other catering premises,Ealing,,,5,,,
1768990,Nut Drops,Retailers - other,Ealing,,,5,,,
1768991,Ozlem,Other catering premises,Ealing,,,AwaitingInspection,,,
1768992,Mi Deya,Mobile caterer,Ealing,,,5,,,
1768993,Pavilion Cafe,Restaurant/Cafe/Canteen,Ealing,51.51345,-0.25024,5,2,fail,0.522
1768996,Red Chilli Food Corner,Mobile caterer,Ealing,51.50345,-0.37057,2,2,fail,0.464
1768997,AKP Retailer,Retailers - other,Ealing,51.55142,-0.3498,3,2,fail,0.602
1768999,Our Camps,Retailers - other,Hounslow,51.4815,-0.25737,AwaitingInspection,3,fail,0.395
1769000,Godiva UK Limited,Importers/Exporters,Hounslow,51.49577,-0.27361,AwaitingInspection,7,pass,0.15
1769002,Sam’s Waterside,Restaurant/Cafe/Canteen,Hounslow,51.48208,-0.30839,5,3,pass,0.321
1769004,Mihaela Bakery,Retailers - other,Hounslow,,,5,,,
1769076,Restaurant Gordon Ramsay High (Level 60),Restaurant/Cafe/Canteen,City of London Corporation,51.51452,-0.08305,5,10,pass,0.123
1769118,Classic Football Shirts,Restaurant/Cafe/Canteen,Tower Hamlets,51.51619,-0.07287,Exempt,2,pass,0.332
1769121,Paris Baguette Canary Wharf,Manufacturers/packers,Tower Hamlets,51.50307,-0.01858,5,6,pass,0.194
1769122,68 & Shanghai,Pub/bar/nightclub,Tower Hamlets,51.51847,-0.07414,5,2,pass,0.244
1769123,Natures Nibbles,Retailers - other,Tower Hamlets,,,5,,,
1769124,Alanya Turkish with Fusion,Restaurant/Cafe/Canteen,Tower Hamlets,51.53267,-0.03036,5,2,pass,0.332
1769125,In Da Kitchen,Restaurant/Cafe/Canteen,Tower Hamlets,51.52324,-0.01144,5,1,fail,0.351
1769151,Select Merry’s Coffee and Ice cream,Restaurant/Cafe/Canteen,Redbridge,51.58274,0.05825,4,5,fail,0.355
1769152,Foundation Nurseries,School/college/university,Redbridge,51.57218,0.10825,5,,,
1769153,Banana Leaf,Restaurant/Cafe/Canteen,Redbridge,51.56122,0.0696,5,1,fail,0.435
1769156,Mirona,Restaurant/Cafe/Canteen,Redbridge,,,5,,,
1769159,Flavourz,Retailers - other,Redbridge,51.56652,0.11075,4,2,fail,0.495
1769164,Riverhawks FC,Restaurant/Cafe/Canteen,Redbridge,,,4,,,
1769165,Stay Belvedere Hotels Ltd,Hotel/bed & breakfast/guest house,Redbridge,51.55685,0.06664,5,3,pass,0.227
1769168,The Immaculate Collection,Restaurant/Cafe/Canteen,Redbridge,,,5,,,
1769331,Crunchie Munchies,Manufacturers/packers,Bromley,,,5,4,pass,0.207
1769334,Angelos Balkans LTD,Restaurant/Cafe/Canteen,Barking and Dagenham,51.54535,0.09374,4,4,fail,0.436
1769338,Mosalla Hut,Takeaway/sandwich shop,Barking and Dagenham,51.53394,0.15008,4,2,fail,0.556
1769340,Eden Burgers Ltd,Takeaway/sandwich shop,Barking and Dagenham,51.55181,0.13188,3,2,fail,0.556
1769341,Little Italy Pizza,Takeaway/sandwich shop,Barking and Dagenham,51.56252,0.12245,4,2,fail,0.556
1769370,Thai House,Takeaway/sandwich shop,Lambeth,51.4857,-0.12303,3,,,
1769371,Streat Latin Food,Takeaway/sandwich shop,Lambeth,51.4857,-0.12303,5,,,
1769374,Popeyes,Takeaway/sandwich shop,Lambeth,51.46254,-0.13601,5,5,fail,0.501
1769498,Shaftesbury,Caring Premises,Harrow,51.58313,-0.33743,5,4,pass,0.203
1769502,Sabrina's Art In The Oven,Manufacturers/packers,Harrow,,,5,,,
1769524,Dark Sphere,Retailers - other,Hammersmith and Fulham,51.50318,-0.21946,5,2,fail,0.365
1769913,Tantunim Cigkofte,Restaurant/Cafe/Canteen,Enfield,51.66988,-0.04138,5,2,fail,0.486
1769996,Alejandr Daroca,Other catering premises,Kensington and Chelsea,,,5,,,
1770001,Dotty's Sweets,Mobile caterer,Harrow,,,5,,,
1770013,Laziza Biryani,Restaurant/Cafe/Canteen,Newham,51.53809,0.05112,5,2,fail,0.566
1770016,TitoVito,Mobile caterer,Newham,,,5,,,
1770017,Aldi Stores Ltd,Retailers - supermarkets/hypermarkets,Newham,51.52307,0.07031,5,2,pass,0.318
1770018,Central Park Shop,Retailers - other,Newham,51.52702,0.05603,5,1,fail,0.663
1770025,Bobo & Wild - Stratford,Restaurant/Cafe/Canteen,Newham,51.54677,-0.01016,5,9,fail,0.422
1770029,Mum Coffee & Restaurant,Restaurant/Cafe/Canteen,Newham,51.55009,0.04537,4,1,fail,0.587
1770038,Sau Spices,Manufacturers/packers,Kingston-Upon-Thames,51.40459,-0.27787,Exempt,2,pass,0.305
1770041,Zeno Stone Baked,Takeaway/sandwich shop,Kingston-Upon-Thames,51.36377,-0.30074,5,5,fail,0.409
1770042,The Whisky People,Retailers - other,Kingston-Upon-Thames,51.40201,-0.27099,5,6,fail,0.391
1770043,Chennai Dosa,Restaurant/Cafe/Canteen,Kingston-Upon-Thames,51.38456,-0.29374,5,8,pass,0.282
1770044,GO\!K-BBQ,Restaurant/Cafe/Canteen,Kingston-Upon-Thames,51.39887,-0.2503,5,3,fail,0.373
1770046,Iredam Ltd    Damireuk Limited  Chicken House,Mobile caterer,Kingston-Upon-Thames,51.40201,-0.27099,1,6,pass,0.269
1770131,Cake Stop,Manufacturers/packers,Tower Hamlets,51.53396,-0.02762,5,1,pass,0.267
1770132,Shilpi's Kitchen,Other catering premises,Sutton,,,5,,,
1770134,BaxterStorey,Restaurant/Cafe/Canteen,Brent,51.5582,-0.27485,AwaitingInspection,5,pass,0.262
1770135,Bubble Planet & Refreshments Bar,Restaurant/Cafe/Canteen,Brent,51.55959,-0.27519,5,5,pass,0.262
1770136,C's Kitchen,Other catering premises,Brent,,,5,,,
1770137,Connect Stars,Takeaway/sandwich shop,Brent,51.5444,-0.2534,5,1,fail,0.404
1770140,Erbil Supermarket,Retailers - supermarkets/hypermarkets,Brent,51.54769,-0.22601,AwaitingInspection,2,pass,0.14
1770141,CaveroUK Limited,Other catering premises,Brent,,,AwaitingInspection,,,
1770143,Taco Town,Takeaway/sandwich shop,Brent,51.58922,-0.25384,AwaitingInspection,3,fail,0.364
1770278,Pedro's wine bar,Retailers - other,Southwark,51.49883,-0.0737,5,3,fail,0.405
1770285,Siya Wholesale,Retailers - other,Croydon,,,5,,,
1770286,Jerrys Sushi Bar/RJBubble Tea/WaffleCraze/Healthy Breakfast,Restaurant/Cafe/Canteen,Croydon,51.39361,-0.11369,5,3,fail,0.425
1770290,28's,Mobile caterer,Croydon,,,4,,,
1770291,Texas Mexican / Crust Pizza,Takeaway/sandwich shop,Croydon,51.38625,-0.07147,4,4,fail,0.482
1770292,Coffee Plus,Takeaway/sandwich shop,Croydon,51.31631,-0.13485,5,8,fail,0.4
1770294,Blue And Orange,Restaurant/Cafe/Canteen,Croydon,51.3986,-0.09667,5,1,fail,0.466
1770295,Nuli's Kitchen,Other catering premises,Croydon,,,5,,,
1770296,Rich Delight Bakery,Other catering premises,Croydon,,,5,,,
1770297,Kenitos Coulsdon,Restaurant/Cafe/Canteen,Croydon,51.32001,-0.13871,5,4,fail,0.405
1770300,Crispy Biterz,Restaurant/Cafe/Canteen,Croydon,51.39305,-0.11365,5,2,fail,0.446
1770342,Wendy's,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47995,-0.1945,5,3,pass,0.277
1770372,Simply Fresh And More Ltd,Retailers - other,Lambeth,51.43537,-0.12791,4,6,fail,0.483
1770374,FRSSHH,Takeaway/sandwich shop,Lambeth,51.46679,-0.1007,4,5,fail,0.501
1770532,Dr Noodle / Dr Roast,Takeaway/sandwich shop,Islington,51.53257,-0.12019,2,5,fail,0.448
1770533,Kadans Mayde,Restaurant/Cafe/Canteen,Islington,51.41025,-0.21895,5,,,
1770535,Asanka Flavors Extra,Takeaway/sandwich shop,Islington,51.55105,-0.11059,4,2,fail,0.511
1770537,Tamila,Restaurant/Cafe/Canteen,Islington,,,5,,,
1770593,Blossom Bloom Creations Ltd,Retailers - other,Havering,51.55318,0.21914,2,7,fail,0.396
1770598,Kidsvision,Mobile caterer,Havering,,,5,,,
1770600,Tonys Bakery,Restaurant/Cafe/Canteen,Havering,51.59169,0.1575,3,3,fail,0.398
1770602,Celino Cakes,Restaurant/Cafe/Canteen,Havering,,,5,,,
1770723,TinTin's Treat,Retailers - other,Harrow,,,3,,,
1770754,Midnight,Retailers - other,Waltham Forest,51.61882,-0.01765,3,3,fail,0.623
1770756,IM Pitta,Takeaway/sandwich shop,Waltham Forest,51.57643,-0.01584,4,3,fail,0.62
1770758,Thainese,Mobile caterer,Waltham Forest,,,5,,,
1770759,Cafe Zahawi,Restaurant/Cafe/Canteen,Westminster,51.51862,-0.16766,5,5,pass,0.331
1770760,Backstage Bites,Restaurant/Cafe/Canteen,Westminster,51.51077,-0.12508,5,4,fail,0.349
1770761,WJ Fresh,Retailers - other,Westminster,51.49708,-0.13403,5,10,pass,0.311
1770762,XO Chocolate,Retailers - other,Westminster,51.51874,-0.14038,5,5,fail,0.406
1770764,Arro Coffee,Restaurant/Cafe/Canteen,Westminster,51.51804,-0.14019,4,5,pass,0.331
1770765,Panadera,Retailers - other,Westminster,51.51536,-0.15162,5,9,pass,0.329
1770768,Noodle Nova,Restaurant/Cafe/Canteen,Westminster,51.51346,-0.11219,1,6,pass,0.313
1770772,Pinoy Grill uk,Retailers - other,Westminster,51.5239,-0.20116,5,3,fail,0.447
1770776,Holland and Barrett,Retailers - other,Westminster,51.51412,-0.14971,5,5,fail,0.406
1770777,Sussex Fish Bar,Restaurant/Cafe/Canteen,Westminster,51.51505,-0.17403,5,6,pass,0.313
1770847,Sainsbury's Local,Retailers - other,Lewisham,51.4493,-0.04459,5,7,fail,0.433
1770850,KATSA,Other catering premises,Lewisham,51.49067,-0.03172,AwaitingInspection,3,pass,0.313
1770851,Planned & Plated,Other catering premises,Lewisham,51.42855,-0.00361,AwaitingInspection,4,pass,0.295
1770852,Michelle's Montessori,Caring Premises,Lewisham,,,Exempt,,,
1770854,Get Got Delivered Ltd,Other catering premises,Lewisham,,,AwaitingInspection,,,
1770859,SPICHLERZ LTD,Other catering premises,Lewisham,,,AwaitingInspection,,,
1770860,Favourite Minder,Other catering premises,Lewisham,,,AwaitingInspection,,,
1770861,Sinthuya Abrahams Koru Kids Home Nursery,Caring Premises,Lewisham,51.47082,-0.03532,Exempt,3,pass,0.197
1770862,Mel Turkerman Koru Kids Home Nursery,Caring Premises,Lewisham,,,Exempt,,,
1770863,Lea Gogo Limited,Other catering premises,Lewisham,,,AwaitingInspection,,,
1770867,London Brick Brownie,Other catering premises,Lewisham,,,4,,,
1770871,Meltdown Cheeseburgers,Other catering premises,Lewisham,,,5,,,
1770872,Benjamen's,Other catering premises,Lewisham,,,AwaitingInspection,,,
1770874,Alia Ashrafi's Koru Kids Home Nursery,Caring Premises,Lewisham,,,Exempt,,,
1770875,Neil'z Grillz,Other catering premises,Lewisham,,,3,,,
1770879,Mrs O's Paradise Plates,Other catering premises,Lewisham,,,4,,,
1770881,Rolling Bites,Other catering premises,Lewisham,,,AwaitingInspection,,,
1770883,Sasha's Cookies,Other catering premises,Lewisham,,,5,,,
1770886,Worth the Dough,Other catering premises,Lewisham,,,5,,,
1770887,Stove Macaroni Cheese,Other catering premises,Lewisham,,,5,,,
1770888,Exclusive Jerk Cuisine,Other catering premises,Lewisham,,,5,,,
1770890,AK Cakes and Bakes,Other catering premises,Lewisham,,,5,,,
1770891,Ai's Bake,Other catering premises,Lewisham,,,4,,,
1770892,Drive By Donuts,Other catering premises,Lewisham,,,5,,,
1770894,Tiki & Spice,Other catering premises,Lewisham,,,5,,,
1770896,Dumpling Express,Other catering premises,Lewisham,,,5,,,
1770897,Calluna,Other catering premises,Lewisham,,,5,,,
1770898,My Carib-baby UK Ltd,Other catering premises,Lewisham,,,5,,,
1770899,Vitma Immune Boosters,Other catering premises,Lewisham,,,5,,,
1770900,Enevolve UK,Distributors/Transporters,Lewisham,,,Exempt,,,
1770901,Lolo Day Care,Caring Premises,Lewisham,,,Exempt,,,
1770902,Breeze,Other catering premises,Lewisham,,,5,,,
1770903,Quince Caterers,Other catering premises,Lewisham,,,5,,,
1770904,Beautifully Baked By Ess,Other catering premises,Lewisham,,,5,,,
1770905,Bimmerry Party Services,Other catering premises,Lewisham,,,4,,,
1770906,Ranie Saidi Limited,Other catering premises,Lewisham,,,5,,,
1770908,Queen Ivoire Grill,Other catering premises,Lewisham,,,3,,,
1770909,"Wine & Such, Cocktails By Mail",Retailers - other,Lewisham,51.44904,0.01316,5,5,fail,0.474
1770910,Catford Best Kebab,Takeaway/sandwich shop,Lewisham,51.44512,-0.02248,3,1,fail,0.554
1770912,JAZU,Restaurant/Cafe/Canteen,Lewisham,51.47555,-0.02571,3,3,fail,0.435
1770916,Good Lick,Other catering premises,Lewisham,,,5,,,
1770917,Stellar Spices,Other catering premises,Lewisham,,,4,,,
1770919,Vathu Supermarket,Retailers - other,Lewisham,51.42584,-0.05106,3,5,fail,0.474
1770920,Kinshasa Kitchen,Other catering premises,Lewisham,,,4,,,
1770921,Tasty Grill,Takeaway/sandwich shop,Lewisham,51.45888,0.00486,5,3,fail,0.513
1770923,Lebanese Restaurant,Takeaway/sandwich shop,Lewisham,51.48078,-0.02617,5,3,fail,0.513
1770926,Juicy Oysters,Restaurant/Cafe/Canteen,Lewisham,,,4,,,
1770927,5 Star Food & Wine,Retailers - other,Lewisham,51.44372,-0.01668,3,2,fail,0.536
1770928,Johns Newsagent,Retailers - other,Lewisham,51.47169,-0.0309,2,5,fail,0.474
1770929,Spice Republic and Greedy Chef,Takeaway/sandwich shop,Lewisham,51.43258,-0.06034,3,3,fail,0.513
1770930,Boost Boxx,Retailers - other,Lewisham,,,Exempt,,,
1770931,Lewisham Vulnerable Adults Accomodation Service,Distributors/Transporters,Lewisham,51.46376,-0.02626,AwaitingInspection,6,pass,0.238
1770932,D'Maria Humitamal,Other catering premises,Lewisham,,,5,,,
